index,reasoning,is_pcl,categories
1230,"The text expresses anger and resentment towards someone (Meryl) who is perceived as wealthy and privileged, contrasting her situation with that of ""illegal immigrants"" and ""starving refugees."" It accuses her of looking down on sport, which the author claims has helped more people than expensive drama schools. While the text is aggressive and critical, it does not contain the specific elements of patronizing or condescending language as defined in the PCL categories.",False,
1231,"The text contains PCL because it uses presuppositions and stereotypes about refugees. The author assumes that refugees with iPhones, digital cameras, and gold credit cards are not genuine refugees, implying that true refugees should be poor and without any valuable possessions. This reflects a presupposition about the characteristics and worthiness of refugees.",True,['Presupposition']
1232,The text provides factual information about the history of subsidized schools and immigration policies in Hong Kong. It highlights the limited educational opportunities for working-class ethnic minority students and the reasons behind the increase in immigration from South Asia. There is no patronizing or condescending language used. The text does not exhibit any of the PCL categories.,False,
1233,"The text describes a community's need for water before a religious event. It doesn't display any unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty. The text is purely descriptive and doesn't contain any elements that could be considered patronizing or condescending.",False,
1234,"The text uses exaggerated language to describe the situation of the citizens, such as ""hopeless and burdened by tough economic times"" and ""ransack their nearly empty pockets."" It also uses the word ""hopeless"" to describe the community, which can be seen as a generalization and a form of compassion that elicits pity. While it doesn't fit neatly into other categories, the overall tone suggests a patronizing and condescending perspective.",True,['Compassion']
1235,The text does not contain patronizing or condescending language. It is a factual statement about Austria accepting migrants from Hungary.,False,
1236,The text describes an event happening within a refugee community without making assumptions or generalizations about them. It simply reports on a performance.,False,
1237,The text presents a statistic about Republican voters' beliefs regarding the deportation of illegal immigrants. It doesn't contain any elements of patronizing or condescending language as it simply reports on survey data.,False,
1238,The text highlights an economic disparity and suggests a solution (rich paying taxes) that would benefit those in need. It uses generalizations like 'the rich are getting richer and the poor are getting poorer' without providing specific data or context. This implies a presupposition about the economic situation.,True,['Presupposition']
1239,"The text describes a female author and her work. It focuses on her accomplishments and the themes she explored in her writing, such as determination, migration, and the Lebanese Civil War. It mentions her awards and recognition. There's no indication of condescension or patronizing language, unbalanced power dynamics, or stereotypes.",False,
1240,"The statement attempts to reframe the perception of Playboy magazine, but it doesn't exhibit any of the defined categories of patronizing or condescending language. It's an opinionated statement, but not PCL.",False,
1241,"The text describes how a community of women maintains their cultural identity through food customs in the face of societal compromises. The text does not contain any elements of patronizing or condescending language. It simply describes their actions and motivations without making any demeaning or dismissive statements. Therefore, it's not PCL.",False,
1242,"The text expresses frustration and criticism towards politicians, labeling them as 'useless,' 'hopeless,' and 'self-serving.' It also suggests a potential for societal polarization and violence ('bloodbath'). While the language is strong and negative, it doesn't necessarily fall into the categories of patronizing or condescending language as defined. It's more of a critical commentary on political leadership.",False,
1243,"The text discusses the need for targeted social protection policies to protect the vulnerable and reduce inequality in light of the growing cost of living and softer labor markets. While discussing vulnerable communities, the statement doesn't present any patronizing or condescending language. There is no assumption of power imbalance, shallow solution, unsupported presupposition, authority voice, metaphor, compassion, or romanticization of poverty. It is a straightforward call for policy changes to address economic challenges.",False,
1244,"The text evokes pity and paints immigrants as particularly vulnerable to 'man-made madness,' using emotive language ('fast traveling sounds of night'). It assumes a shared experience of trauma and displacement among immigrants and naturalized citizens, potentially generalizing their experiences. While the text raises concerns about the impact of societal issues on immigrants, the way it phrases these concerns leans towards eliciting pity, thus resembling the 'Compassion' category. It also alludes to an assumption that they are running away from something, a 'Presupposition'.",True,"['Compassion', 'Presupposition']"
1245,"The text criticizes a plan that allegedly favors the rich while harming poor families, both in the US and developing countries. It highlights a broken promise of reform and accuses the president of rigging the system. While the tone is critical and uses strong language, it does not appear to contain language that is patronizing or condescending towards poor families. It focuses on the systemic impact of the plan rather than making assumptions or romanticizing the poverty of these families. There are no unbalanced power relations, shallow solutions, presuppositions, authority voices, metaphors, or appeals to compassion in a patronizing way, nor does it romanticize poverty.",False,
1246,"The text describes a legal and political situation concerning an immigration ban. It presents factual information without expressing pity, making assumptions, or romanticizing poverty. Therefore, it does not contain patronizing or condescending language.",False,
1247,"The text describes a situation where people feel hopeless due to a lack of representation. This statement, while concerning, does not contain any patronizing or condescending language. There is no indication of unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
1248,"The text suggests that older workers should be used to prevent the need for immigrants. This implies a preference for native-born workers over immigrants and uses the potential influx of immigrants as a reason to employ older workers. This framing could be seen as a presupposition that societies will inherently resist or 'uncomplainingly' adjust to demographic changes caused by immigration, which is a generalization without sufficient evidence.",True,['Presupposition']
1249,"The text praises O'Porter's accomplishments and positions her as a 'refreshing author'. However, it does not exhibit patronizing or condescending language towards women or the community mentioned. The text focuses on O'Porter's credentials and relevance, not on demeaning or oversimplifying issues related to women or the internet age.",False,
1250,The text expresses concern about cuts to nutrition programs and their impact on vulnerable populations. There is no indication of patronizing or condescending language. The statement focuses on the negative consequences of the cuts without employing any of the listed PCL categories.,False,
1251,"The text describes a bill that would create a path to citizenship, visas for entrepreneurs, and new visa programs for low-skilled workers and the agricultural sector. The description doesn't use overly emotional language, make assumptions, or present simplistic solutions as transformative. It focuses on the practical aspects of the bill and its potential impact on the immigrant community, without romanticizing poverty or implying moral superiority. Therefore, it does not contain PCL.",False,
1252,"The text states a statistic about people in Libya needing humanitarian assistance. This statement, by itself, doesn't contain any of the listed PCL categories. It is a factual statement without condescending or patronizing language.",False,
1253,The text describes a concern group advocating for better community care services for the elderly and disabled. There is no indication of patronizing or condescending language in this statement. The group is simply urging the government to improve services.,False,
1254,"The text uses the word 'hopelessly' to describe an individual, implying a lack of ability and potential. This can be seen as condescending, especially considering the sensitive nature of the post they hold.",True,['Presupposition']
1255,"The text uses the phrase ""especially poor families,"" which can be interpreted as a generalization or stereotype about poverty. Additionally, the phrase ""ensure that mothers were included"" suggests an unbalanced power dynamic, implying that the author or the system they represent is granting inclusion rather than recognizing inherent rights.",True,"['Presupposition', 'Unbalanced power relations']"
1256,"The text does not contain patronizing or condescending language. It expresses concern about the potential consequences of a policy, specifically how it might disproportionately affect different socio-economic classes, including poor families. It doesn't present any unbalanced power dynamics, shallow solutions, presuppositions, or any other elements that fall into the PCL categories.",False,
1257,"The text describes the aims of MSF Analysis to stimulate reflection and debate on humanitarian topics related to refugees, migration, and aid access. There is no language that displays unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion or the poorer, the merrier. The text simply outlines the organization's goals and areas of focus.",False,
1258,"The text attributes the cause of women becoming sex workers to the male population and society in general. This is a broad generalization and could be seen as a presupposition. It also suggests that sex work is inherently negative for women, which may not be the case for all individuals. Therefore, the text contains PCL.",True,['Presupposition']
1259,"The text focuses on the negative consequences for vulnerable people, namely ""victims of crime and witnesses"", of cutting the cost of justice. It evokes a sense of compassion but lacks the exaggerated or poetic language that would explicitly qualify it as PCL. It does not use metaphors, or suggest a shallow solution. It does not act with authority, romanticize their vulnerability, or present an unbalanced power dynamic.",False,
1260,"The text contains a presupposition about Chinese computer users and their software usage habits. It generalizes that many commonly use pirated or outdated versions of Windows OS without citing any valid sources. This assumption portrays Chinese users as careless and technically inept, thus classifying the text as patronizing and condescending.",True,['Presupposition']
1261,"The text presents a factual statement regarding the UN refugee agency's stance on a plan by the Israeli government. It does not contain any elements of patronizing or condescending language as it focuses on legal and international law concerns rather than expressing pity, romanticizing poverty, or making presumptuous claims about the refugee community.",False,
1262,The text contains a statement made by Msangi urging the public to cooperate with the police and a resident suspecting illegal immigrants entered the area at midnight. This could indicate a presupposition that immigrants are associated with crime. This also creates an unbalanced power dynamic where the community views the immigrants with suspicion.,True,"['Presupposition', 'Unbalanced power relations']"
1263,The text describes a refugee being recognized and assisted by the UNHCR. It provides factual information about the UNHCR's involvement in facilitating her travel to a transit center. There is no indication of patronizing or condescending language as the text simply reports on the actions taken by the UNHCR.,False,
1264,"The text uses dehumanizing language ('hunting illegal immigrants') which indicates an unbalanced power dynamic, and presupposes that all immigrants are illegal, making broad assumptions without valid sources. This suggests the speaker is taking on an authority voice.",True,"['Unbalanced power relations', 'Presupposition', 'Authority voice']"
1265,"The text criticizes the lack of acknowledgment and the marginalization of women's achievements in Sona III. It questions the reasons behind this disparity, without resorting to patronizing or condescending language. It directly addresses a perceived injustice without using any of the identified PCL categories.",False,
1266,"The text describes a charitable program led by employees to support those in need. While seemingly benevolent, it subtly implies an 'Unbalanced power relation' by positioning the company and its employees as benefactors acting upon a community described as 'in-need.' The phrase 'support those in need' can also be seen as a 'Shallow solution,' where the program's activities may not address the root causes of the community's needs, and may be seen as a superficial fix.",True,"['Unbalanced power relations', 'Shallow solution']"
1267,"The text presents a generalized pessimistic view of humanity, portraying people as struggling and feeling hopeless. This can be seen as a generalization of the human experience and an exaggeration of the struggles, bordering on compassion by eliciting pity for humankind's fate.",True,"['Presupposition', 'Compassion']"
1268,"The text describes a situation involving refugees without making any condescending or patronizing claims. It simply states the facts about their refusal to go to a camp, without adding any emotionally charged or biased language.",False,
1269,"The text uses exaggerated emotional language ('hopeless,' 'depressed,' 'crying two or three times a day') to evoke pity and highlight the vulnerability of the speaker before they found drawing. This aligns with the 'Compassion' category, as it aims to elicit sympathy through heightened descriptions of their emotional state.",True,['Compassion']
1270,"The text describes a drought and its impact on families, stating that many are still in need of food relief. There is no language that implies unbalanced power, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty. The text simply reports facts and needs.",False,
1271,"The text describes a factual situation regarding Palestinian refugees and the protests advocating for their return. There is no indication of condescension or patronizing language as it objectively states the demands of the protests without adding biased or subjective language. Therefore, the text does not contain PCL.",False,
1272,"The text describes an art exhibition organized to support a disabled artist and other disabled police officers. While seemingly positive, the event is presented as a solution to a deeper issue (permanent disability sustained in the line of duty), and the focus on one artist and a small group of officers can be seen as a superficial attempt to address the broader challenges faced by disabled individuals in Sri Lanka. The text emphasizes the artist's determination to assist others, potentially romanticizing the situation and presenting it as a simple feel-good story without acknowledging the systemic issues. Therefore, the text may contain elements of a 'Shallow solution'. Additionally, the initiative is organized by official entities (Embassy, Ministry, Department), which places the author in the category of 'Unbalanced power relations', since they have the power to grant resources to the artist.",True,"['Unbalanced power relations', 'Shallow solution']"
1273,"The text is a neutral statement of fact about institutions for the disabled potentially closing. There is no indication of patronizing or condescending language as the text is simply reporting news. The text contains no language that suggests unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphor, compassion, or romanticization of poverty.",False,
1274,"The text does not exhibit any of the characteristics associated with patronizing or condescending language. It offers a general piece of advice in an inclusive tone, without implying any power imbalance or making assumptions about any particular group's experiences. It does not romanticize poverty or offer shallow solutions to deep-rooted issues. Therefore, it cannot be classified as PCL.",False,
1275,"The text describes a relief effort for Rohingya refugees. It doesn't exhibit any patronizing or condescending language. There are no claims of unbalanced power relations, shallow solutions, presuppositions, assumption of authority, metaphors, attempts to elicit compassion, or romanticization of poverty.",False,
1276,"The text presents a practical argument against targeted tax cuts for poor families, explaining that such a measure would necessitate universal tax cuts, which are deemed unaffordable. It doesn't exhibit patronizing or condescending language. It does not make assumptions or use stereotypes, nor does it romanticize poverty or present simplistic solutions.",False,
1277,"The text uses descriptive language (melodramatic highs and lows, triumphantly rousing) to discuss events related to a women's strike and its consequences. This embellishment and dramatic framing could be seen as excessive and potentially belittling the actual experiences and struggles of the women involved. It also uses the term 'melodramatic' which can be patronizing.",True,['Compassion']
1278,"The text presents a situation where an Iranian infant received a waiver to enter the U.S. for lifesaving heart surgery. While the situation is framed as a positive outcome, it subtly highlights an 'Unbalanced power relation'. The granting of the waiver implies a power dynamic where the U.S. has the authority to grant or deny access to potentially life-saving treatment, creating a dependency. Additionally, this could be seen as a 'Shallow solution' because it addresses an immediate need without addressing the broader systemic issues that prevent individuals from accessing healthcare or traveling for medical treatment in the first place. There are also some elements of 'Compassion' because framing the infant as 'in need of lifesaving' aims to elicit pity.",True,"['Unbalanced power relations', 'Shallow solution', 'Compassion']"
1279,"The text contains patronizing and condescending language (PCL). The author uses language that elicits pity for the refugees, describing them as ""languishing"" and emphasizing that they are ""mostly women and children."" This appeals to compassion and simplifies a complex political issue. The phrase ""UN-vetted camps"" and ""not secretly infiltrating Europe's porous borders"" is an attempt to reassure the audience and to create a dichotomy between 'vulnerable' refugees and potential terrorists. The author acts as a spokesperson for refugees.",True,"['Compassion', 'Authority voice', 'Presupposition']"
1280,"The text uses the phrase ""those in need"", which can be seen as slightly condescending as it generalizes a vulnerable group. The phrase ""pouring in"" might be an attempt to elicit compassion. However, overall, the text primarily conveys information about donation collection, so the level of PCL is low. There is no specific category that strongly applies.",False,
1281,"The text simply reports a factual event and its immediate consequence (homelessness) without any language that could be interpreted as patronizing or condescending. There are no assumptions, romanticizations, or displays of unbalanced power dynamics.",False,
1282,"The text presents a legal provision as problematic for an ""in-need"" community without further context or justification. It implies that this community is negatively affected by the rule without providing evidence. The phrase ""clearly in need of radical change"" is assertive and lacks nuance.",True,['Presupposition']
1283,The text is a neutral report about Alex Rodriguez's injury rehabilitation assignment. It does not contain any language that can be considered patronizing or condescending.,False,
1284,The text describes a political proposal that claims to repeal a discriminatory law (House Bill 2) but introduces new provisions that continue to restrict bathroom access and prevent local municipalities from offering protections to vulnerable groups. This creates an 'Unbalanced power relation' as it suggests the author/proposer has the power to 'grant' or 'block' rights and protections for vulnerable communities. The description of the proposal as a 'deal' that 'blocks' protections also uses a 'Metaphor' to soften the impact of the continued restrictions. The reference to 'vulnerable groups' without specifying who they are relies on 'Presupposition' and generalization.,True,"['Unbalanced power relations', 'Metaphor', 'Presupposition']"
1285,"The text does not exhibit patronizing or condescending language. It simply describes the political consequences of someone's dishonesty within a specific political context (the ANC). There is no unbalanced power dynamic expressed, shallow solution proposed, presupposition made, authority voice adopted, metaphor employed, compassion solicited, or romanticization of poverty presented.",False,
1286,"The text expresses a cautious approach to accepting more refugees, prioritizing the well-being of those already received. While the sentiment seems considerate on the surface, it can be interpreted as condescending. It implies that refugees are a burden or a problem that needs to be 'settled down' before more can be considered, creating a potential unbalanced power relation. Also, the idea that four refugees settling down means that more can be received suggests a simplistic shallow solution to the more complex issue of integrating refugees.",True,"['Unbalanced power relations', 'Shallow solution']"
1287,"The text presents a discussion on osteoporosis, focusing on pregnant women and the importance of calcium intake for bone health. The statement is informative and does not employ patronizing or condescending language. It does not contain unbalanced power dynamics, shallow solutions, presuppositions, authority voice, metaphors, compassion-eliciting language, or romanticization of poverty.",False,
1288,The text contains PCL because it makes a sweeping generalization linking all terrorists to migrants. This implies a presupposition and fuels harmful stereotypes.,True,['Presupposition']
1289,"The text expresses frustration and disappointment with the Sri Lankan cricket team's performance, but it does not contain any patronizing or condescending language towards a vulnerable community. It is a critique of the team's performance and individual players, not an attempt to belittle or patronize a group of people.",False,
1290,"The text does not contain patronizing or condescending language. It presents historical information and poll data regarding public opinion on trade agreements and political figures. There is no indication of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty. The text maintains a factual and neutral tone.",False,
1291,"The text describes a governor requesting federal intervention for flood victims. It reports the governor's assessment of the situation as overwhelming. There is no indication of patronizing or condescending language toward the affected population, and it does not exhibit any of the specified PCL categories.",False,
1292,"The question ""Do you think there are too many immigrants in the UK?"" does not contain patronizing or condescending language. It is a straightforward question that seeks an opinion. It doesn't exhibit unbalanced power relations, propose shallow solutions, make unsupported presumptions, speak authoritatively for a vulnerable community, use metaphors to obscure meaning, elicit pity, or romanticize poverty.",False,
1293,"The text describes alleged actions of an individual ('Naaba Abdulai') against 'young and vulnerable persons'. While the community is labeled as vulnerable, the text focuses on describing specific harmful actions. There's no evidence of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty. Therefore, no PCL is detected.",False,
1294,"The text expresses feelings of sadness and disgust towards the actions of a former manager who abused women. While the text mentions 'vulnerable women of color,' it does so in the context of condemning the manager's actions and expressing empathy for the victims. The author does not exhibit unbalanced power relations, offer shallow solutions, make unfounded presuppositions, assume an authoritative voice on behalf of the victims, use metaphors to obscure the situation, romanticize poverty, or excessively evoke compassion. Therefore, the text does not contain PCL.",False,
1295,"The text describes an awards system for taxpayers based on income, profession, and other categories like freedom fighters, female taxpayers, etc. There is no patronizing or condescending language present in the text. It simply states the criteria for receiving an award.",False,
1296,"The text describes a power imbalance between nationalists and unionists, depicting nationalists as oppressed and ineffective. This power dynamic and the description of their situation align with the concept of unbalanced power relations and a sense of hopelessness.",True,['Unbalanced power relations']
1297,"The text contains PCL because the author subtly asserts an 'Unbalanced power relation' by positioning themself as a 'guest' and emphasizing the role of immigrant families in building the country. While seemingly appreciative, this highlights a perceived power imbalance where they feel indebted or inferior, despite the contributions of immigrants being integral to the nation's development. This hints at a potentially condescending tone, especially if the author is not part of the migrant community.",True,['Unbalanced power relations']
1298,"The text simply states that a report is based on interviews with refugees, without making any patronizing or condescending statements. It lacks any element that would suggest unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion, or romanticization of poverty.",False,
1299,"The text exhibits several instances of PCL. It highlights an 'Unbalanced power relation' by accusing the governor of denying the poor families their fundamental human rights. The author assumes an 'Authority voice' by speaking on behalf of the students from poor families. The text also demonstrates 'Compassion' by exaggerating the struggles of poor families who are 'struggling to get good education to better their lives,' and portrays them as victims of the governor's actions.",True,"['Unbalanced power relations', 'Authority voice', 'Compassion']"
1300,"The text consists of a direct quote from a spokeswoman for the U.N. refugee agency. It simply reports a statement about a 'drastic reduction' and does not exhibit any characteristics of patronizing or condescending language. Therefore, it does not fall into any of the PCL categories.",False,
1301,"The text discusses political issues related to immigration and the EU. It does not employ patronizing or condescending language towards the immigrant community. It describes the political landscape and different viewpoints on France's future, without making assumptions or romanticizing poverty.",False,
1302,"The text discusses the vulnerability of Super Rugby franchises in New Zealand but attributes their continued dominance to coaching and player identification. It uses the term 'underbelly' which could be seen as a slightly negative characterization, but the overall tone is analytical rather than patronizing. The statement about 'losing close to 150 players' and how it 'translates to five Super Rugby squads' is a factual observation and does not suggest any of the PCL categories. There is no unbalanced power dynamic, shallow solution, presupposition, authority voice, metaphor, compassion, or romanticization of poverty present in this text. The text is more about analyzing the strengths of the All Blacks despite challenges.",False,
1303,"The text does not contain patronizing or condescending language (PCL). It presents a straightforward observation about Russia's economy and the risks of over-reliance on a single resource. There is no evidence of unbalanced power relations, shallow solutions, presuppositions, authority voice, metaphors, compassion-seeking, or romanticization of poverty.",False,
1304,"The text identifies vulnerable groups based on age and highlights the importance of counseling centers. It presents factual information about suicide rates and discusses the needs of specific age groups. There's no indication of unbalanced power dynamics, shallow solutions, unfounded presuppositions, an authoritative voice, metaphorical language, excessive compassion, or romanticization of poverty. Therefore, the text does not contain PCL.",False,
1305,"The provided text describes Bob's experience as a filmmaker and mentions his current project, which focuses on the immigrant community in Southwest US. The description seems neutral and factual, without any indication of condescension or patronizing language. Therefore, I classify it as non-PCL.",False,
1306,"The text presents a seemingly generous action (hiring refugees) in response to a political event (Trump's travel ban). However, it could be interpreted as a shallow solution to a complex problem. The act of hiring refugees, while positive, might be presented as a complete solution to the issues they face or the broader problems related to the travel ban. Also, the announcement of hiring 10,000 refugees can be seen as Starbucks speaking on behalf of refugees, thus acting as an authority voice.",True,"['Shallow solution', 'Authority voice']"
1307,"The text uses the term 'vulnerable communities' as the primary beneficiaries of its work. Although this statement seems innocuous, it can be interpreted as patronizing because it positions the organization as a benefactor to a community framed as inherently needy and helpless. This framing can imply an unbalanced power dynamic, where the organization holds the power to 'help' the 'vulnerable.'",True,['Unbalanced power relations']
1308,"The text presents the action of providing free medical cover to poor families as a solution to a broad agenda of universal quality healthcare. This can be seen as a shallow solution because providing medical cover addresses healthcare access but not necessarily the underlying causes of poverty or healthcare quality. Additionally, it slightly touches on 'Unbalanced power relations' because the government is 'issuing' the cover, which can create a power dynamic.",True,"['Shallow solution', 'Unbalanced power relations']"
1309,"The text contains condescending language by generalizing the expectations and intentions of entire countries (India and China) as 'hopeless' and 'mischievous', respectively. This demonstrates a presupposition about the motivations of these nations and their relations. The statement suggests an unbalanced power relation by implying a superior understanding of international relations and dismissing the complexities of the situation.",True,"['Unbalanced power relations', 'Presupposition']"
